ID	D_4HR_REP1	D_4HR_REP2	D_4HR_REP3	D_6HR_REP1	D_6HR_REP2	D_6HR_REP3	D_8HR_REP1	D_8HR_REP2	D_8HR_REP3
YJR076C	8075.1183077751	6447.5986512922	6032.4795254787	6242.7875723206	5435.6274249649	5392.4976723478	5731.8730933602	5771.9869773832	5091.1496969405
YCR095W-A	144.4725093063	89.8591296498	58.8261295728	106.6216432963	97.1658494917	95.0514733706	110.4360889192	107.6863242049	70.4845005966
YGL095C	7735.0325779037	3500.3840779167	4613.6493050678	3597.1251013762	3071.5728732534	4273.3000422379	3472.3347088433	3211.3195418159	3956.620331568
YKR055W	657.1581396764	760.917217126	626.0780933107	800.5658979702	840.5317659916	783.1705904477	816.6668749423	841.0868690531	696.7121789743
YER097W	31.9629445368	21.4342878064	14.0062213269	17.1678917172	18.8671552411	20.081297191	22.0071916324	17.0031038218	13.5547116532
YGL006W-A	30.6844267553	37.0978058187	36.4161754498	18.9750382137	49.0546036269	48.1951132583	34.0111143411	49.8757712107	28.4648944717
YDR467C	5.1140711259	38.7465971884	18.2080877249	28.0107706965	42.4510992925	22.7588034831	39.6129449384	27.2049661149	23.0430098104
YPR091C	3119.5833867909	2616.6319037465	2099.5325768964	2783.9091779302	2642.345091518	2478.0320733654	2836.927066801	2624.1456898354	2225.6836534548
YAR033W	279.9953941423	457.5396050974	488.8171243074	448.1723311436	560.3545106611	479.2736262911	518.5694610119	452.2825616606	475.7703790272
YNL254C	1247.8333547164	1050.280102512	972.0317600841	1274.0382800654	1133.916029991	1087.0675546044	1127.1683423383	1228.7576361908	1047.7792107921
YER049W	3651.4467838831	5420.4016279563	5385.3921001778	3989.2758911269	4513.0235336745	3858.2865669579	3908.4772339227	4224.7045295968	3903.7569561205
YJL143W	3101.6841378503	4855.690583827	4825.1432471034	4818.7561330418	4757.3531940469	4974.8066907757	4869.5913121252	4330.1237732922	4967.8018208964
YBR119W	2646.5318076464	1610.0447725321	1626.1222960485	1623.7211271472	1682.0068897453	1901.0294674116	1730.9656545813	1640.232748679	1697.0498989802
YFR021W	1079.0690075621	1692.4843410181	1949.666008699	1359.8777386514	1562.2004539642	1769.8316590973	1476.4824931588	1449.7979858745	1642.8310523674
YER059W	2736.0280523494	2384.1523206159	2064.5170235792	2070.0863117943	2009.3520331786	2211.6201972986	2168.7087026885	2160.5277256269	1791.9328805525
YLR285C-A	402.7331011636	436.9297129759	84.0373279612	459.0152101229	493.3761095551	128.5203020222	448.9467093019	494.2235510878	109.7931643909
YLR272C	2475.2104249292	1693.308736703	2323.6321181261	1705.9462927401	1550.8801608196	1777.8641779737	1568.5125672581	1634.5650474051	1703.8272548068
YJR134C	3654.0038194461	3020.585789328	2790.0392883106	3041.4275536881	2839.5068637877	2828.7853976343	2932.1581869559	2969.8754675459	2583.5280410992
YLL063C	187.9421138763	332.2314609987	418.7860176731	495.1581400538	428.2844239733	523.4524801112	442.5446171907	411.4751124882	557.0986489464
YMR019W	1605.8183335284	1671.8744488966	1631.7247845792	1618.2996876576	1692.3838251279	1527.5173396596	1582.1170129945	1593.7575982327	1542.5261861337
YER106W	28.1273911924	26.3806619155	15.4068434595	34.3357834344	26.4140173376	40.1625943819	29.6096760146	35.1397478984	33.886779133
YNL124W	10165.4948804813	4373.4191081837	5987.6596172328	6601.5061518851	4675.281068748	5487.5491457184	5385.3598578384	4667.9187692191	6290.7416782483
YGL144C	545.9270926884	864.7910734184	690.5067114142	871.9481845838	894.3031584288	562.2763213471	845.8764201999	842.2204093079	581.4971299221
YDR124W	412.9612434154	178.8938636147	301.1337585275	239.4469107924	184.8981213629	278.4606543814	226.0738776788	190.4347628045	268.3832907333
YDR262W	3342.045480767	3402.2809914183	2742.4181357992	4348.8980439396	3994.1767645438	4047.050760553	4411.0414646564	4105.682802844	3558.111808964
YMR277W	5483.562764732	5168.136548389	5773.3644309318	4832.3097317659	4409.2541798483	4672.2484797651	4653.1205726133	4696.2572755889	4212.8043818134
YGL215W	25567.7985938707	13462.3815337682	19619.9148346658	15704.1030549908	13798.4939855887	17572.4737952426	14311.8769147161	14308.6786361955	17287.6792424863
YNR072W	20.4562845035	16.4879136972	19.6087098576	28.9143439447	17.9237974791	25.4363097752	21.2069301185	29.4720466245	20.3320674798
YDR147W	1805.267107438	1807.0753412137	2098.1319547637	1727.6320506987	1625.405424022	1586.4224780864	1577.715574668	1518.9439414166	1728.2257357825
YEL051W	13171.2901847213	8673.4670004149	7307.045666223	7240.3324384144	7063.8629222731	6313.5598368402	6829.4317596839	7085.7601326831	6206.7024659985
YGL114W	2733.4710167865	2321.4982485665	2445.4862436698	2761.3198467234	2835.7334327394	3113.939817746	2755.7005231394	2717.0959907281	3029.4780544893
YDR208W	3345.8810341114	3761.7175100174	4430.1678056859	3992.8901841199	4119.6433468972	4405.8366036983	3995.7057389386	3957.1890294667	4268.3786995915
YOL060C	4455.6344684288	3408.8761568972	4379.7454089092	3579.0536364108	3739.4701687888	5476.8391205499	3996.9061312095	3699.8753916297	4794.3015117355
YIL066W-A	11.5066600332	0.8243956849	1.4006221327	4.5178662414	2.8300732862	2.6775062921	4.4014383265	1.1335402548	4.066413496
YDR113C	2678.4947521832	2361.0692414398	2339.0389615857	1996.8968786841	1726.3447045619	1843.4630821308	1823.7959901945	1963.2917212937	1646.8974658633
YIL014W	2886.8931505631	2581.1828892975	2449.6881100679	2599.5802352824	2504.6148582579	2235.7177539277	2482.0110853831	2350.9624884314	2335.4768178457
YMR138W	1902.4344588299	739.4829293197	894.9975427864	846.6481336321	789.5904468406	1016.113637863	873.4854424297	799.1458796259	917.6539789214
YMR152W	7673.663724393	3424.5396749096	3220.0302830452	3406.4711459905	3146.0981364558	3583.8421720147	3285.8737761029	3145.5742070382	3471.3616543835
YKL098W	939.7105693817	1310.7891389278	1261.9605415501	1521.6173500923	1543.3332987231	1503.4197830304	1518.0960918819	1444.1302846006	1500.5065800088
YER025W	21913.7947744246	14177.9569882269	19845.4149980283	11478.9945460647	10527.8726245416	14014.0679330032	10828.3385446782	10990.8063104295	13377.1449305393
YFL002C	3978.7473359399	3491.3157253832	2924.4990130484	3694.7110121897	3091.3833862565	2789.9615563984	3319.884890444	3189.7822769749	2847.8449183365
YLR250W	5261.100670756	4095.5977623858	4096.8197381066	3692.9038656932	3560.2321939982	3749.8475621267	3332.2889439095	3485.6362834747	3940.3546775841
YPL071C	2996.8456797696	1751.8408303281	1535.0818574239	2024.0040761323	1781.0594547612	1717.6202864008	1852.6054046951	1804.5960856233	1740.4249762704
YKL183W	879.6202336525	1281.9352899577	1217.1406333042	1325.541955217	1398.0562033665	1370.8832215701	1368.0470580243	1328.5091786122	1303.9632610375
YJL055W	5769.9507477817	6252.2168739803	7406.4898376437	5530.7718526812	6099.7512894521	7468.9038018938	5849.9116666615	5693.7726998028	7125.7119160852
YLR007W	1105.917880973	1214.3348437992	1233.9480988964	1784.5571653399	1598.0480489224	1202.2003251659	1537.3023682157	1352.3135239627	1596.7450327465
YDR535C	24.291837848	24.7318705458	18.2080877249	22.5893312068	38.6776682443	34.8075817977	28.8094145007	31.7391271341	33.886779133
YDL164C	2329.4593978414	2445.9819969804	2683.5920062264	1999.6075984289	2021.6156840854	2052.3085729169	1891.0179573627	1966.6923420581	2086.0701234269
YNL048W	1564.9057645213	1945.5738162702	1924.4548103106	1841.4822799811	2086.7073696672	1870.2381450521	1872.6119425428	1933.8196746692	1865.1283234798
YMR196W	4336.7323147519	4150.0078775866	3192.0178403915	5455.7752730745	5645.9962059034	5155.5383654944	4827.5775826451	4565.9001462882	6513.0389493607
YGR047C	2494.3881916513	2212.678018165	2093.9300883656	2393.5655346761	2183.8732191589	2198.2326658379	2209.9221706547	2239.8755434621	2179.5976338339
YNL179C	1523.9931955142	652.9213824093	763.3390623139	853.8767196183	645.2567092461	747.024255504	713.0330088913	693.7266359306	791.5951605467
YER082C	4986.2193477396	4759.2362886983	4986.2147923623	5137.7174896823	4448.8752058547	4069.8095640361	4343.8194974882	4432.1423962231	4600.4691350948
YMR243C	3274.284038349	6571.2580040212	6888.2596485499	4910.9206043657	5802.5935944046	5375.093881449	5188.8956561742	5392.250992029	5175.1889091903
YJL121C	5221.4666195304	4460.8050507789	6564.7159358994	4282.9371968157	4211.1490498166	5949.4189811106	4489.4670930193	4203.1672647558	5453.0604980808
YEL027W	6583.0880567977	13952.8969662601	11246.9957254688	10359.467291454	11927.8155434322	8746.0743032394	10262.9537851027	11182.3746134888	8951.5315757707
YBR245C	4772.7068782338	4028.8217119121	4533.8138435047	3737.1789548586	3581.9294225255	3524.9370335878	3608.7792969645	3637.5306776164	3373.7677304805
YDR490C	1536.778373329	1763.3823699161	2435.681888741	1689.6819742712	1707.4775493208	2017.5009911192	1579.3160976958	1648.1675304625	2079.2927676003
YPR153W	178.992489406	183.8402377238	184.8821215146	164.4503311858	266.9702466618	200.8129719097	212.0693011854	199.5030848428	207.3870882939
YIL044C	2814.0176370192	3040.3712857647	2592.5515676018	2651.9874836823	2672.5325399038	2342.8180056129	2628.0588116712	2683.0897830844	2198.5742301484
YHR034C	905.190589282	830.9908503392	714.3172876699	841.2266941425	766.9498605513	830.02695056	803.4625599628	829.7514665052	753.6419679177
YNL105W	0	0.8243956849	0	0	0.9433577621	0	0.8002615139	0	0
YEL023C	1383.3562395524	961.2453685471	766.1403065793	1112.2986686245	1197.1210000487	1136.6014210088	1172.783248631	1130.1396340242	1073.5331629331
YHR121W	4629.512886709	4282.7355828491	3137.3935772167	3896.2078465547	3928.1417211999	3075.1159765102	3847.2572281088	3822.2977391469	3013.2124005055
YMR137C	1242.7192835905	968.6649297108	1368.4078236343	1123.1415476038	1168.820267187	1686.8289640413	1141.5730495886	1223.0899349168	1537.1043014724
YOR164C	6935.9589644839	4794.6853031473	5094.0626965791	3791.393349755	3826.2590828979	4073.8258234743	3638.388972979	3865.3722688289	3962.0422162292
YLR052W	6196.9756867932	4418.760870851	3424.5211144173	4706.7130502559	3597.0231467184	3680.2323985313	4287.0009300008	4106.8163430988	3357.5020764967
YPL141C	3826.6037199447	3050.264033983	3934.3475707151	2856.1950377921	2528.1988023093	3255.8476512289	2711.6861398745	2623.0121495806	3140.6266900455
YLR262C-A	1141.7163788542	2389.0986947251	1540.6843459546	1987.8611462014	2306.5097282262	1524.8398333675	2040.2667297064	2231.9407616786	1435.4439640735
YBR012C	505.0145236813	404.7782812664	456.6028152556	508.7117387779	446.2082214523	374.8508808981	408.5335028496	328.7266738887	572.0088317649
YKL068W	7104.7233116381	6900.1918822805	8728.6771308993	7520.4401453791	6761.0450806532	7482.2913333545	6923.0623568111	6881.7228868211	7558.1072178222
YDR017C	4446.6848439585	4557.2593459076	4019.7855208089	4254.9264261192	4051.7215880292	3317.4302959478	3970.8976320075	3871.0399701028	3570.3110494519
YMR212C	3714.0941551752	2342.9325363729	2096.731332631	2539.9444008964	2464.0504744895	1970.6446310069	2389.5808805269	2319.2233612973	2138.9334988744
YGR115C	0	0	0	0.9035732483	0	0	0.8002615139	0	0
YBR258C	1858.9648542598	818.6249150662	1378.2121785631	764.4229680393	725.4421190208	1445.8533977497	769.4514456218	739.0682461221	1374.4477616341
YPR131C	1532.9428199846	1455.0583837784	1509.8706590355	1374.3349106238	1401.8296344148	1491.3710047159	1448.873470929	1395.3880536447	1336.4945690051
YAL059C-A	3.8355533444	2.4731870546	4.2018663981	1.8071464965	6.6035043344	1.3387531461	2.0006537848	7.9347817835	0
YPL268W	3627.1549460352	2671.0420189473	2637.3714758478	2524.5836556757	2542.3491687401	2495.4358642642	2449.6004940699	2475.6519164581	2504.9107135107
YMR236W	1196.6926434575	2082.423499957	2044.9083137216	1901.1181143671	2132.9319000079	2061.6798449393	1967.0428011839	1859.0060178532	2163.3319798501
YGR073C	216.0695050687	111.2934174561	93.84168289	152.7038789582	119.8064357811	152.6178586514	155.6508644549	132.6242098103	127.41428954
YGL253W	21908.6807032987	33647.7098775719	27607.6628573743	18452.7728762384	24485.7940719177	23039.94164377	22682.6123501853	23619.5782890284	18526.5798875885
YGR166W	2307.7245955564	2168.9850468674	2283.0140762782	1886.6609423948	1711.250980369	1809.9942534792	1720.9623856574	1793.2606830754	1805.4875922057
YIL131C	4024.7739760729	2597.6708029947	3390.9061832329	2351.0975920073	2216.8907408309	2637.3436977471	2253.1362924057	2309.0214990042	2521.1763674945
YJR009C	13585.5299459181	30339.4099942276	35263.4634346361	19745.7861945176	29180.8856536689	23556.7003581509	26932.4011197894	23209.236716795	21138.5728231594
YMR131C	11560.3577800669	10172.2183554909	11402.4647821969	9974.5450876895	9744.8856820354	9324.4156623392	9076.1659599784	9289.3623879919	10208.053346022
YNR012W	2710.45769672	2319.8494571968	2095.3307104983	2524.5836556757	2154.6291285352	1886.3031828049	2233.529885315	2288.617774418	1935.6128240764
YBL086C	4096.3709718353	3188.7625090395	2762.0268456568	2667.3482289029	2281.9824264127	3079.1322359484	2903.7489032122	2617.3444483067	2369.3635969787
YJL050W	6202.0897579191	5469.8653690479	5424.609519893	6045.808604197	5380.9126747657	4488.8392987543	5315.7371061285	5343.5087610731	4998.9776576987
YMR268C	1384.6347573338	1018.1286708024	960.8267830226	1196.3309807139	965.998348345	934.449695953	1041.1402295933	979.3787801373	1027.4471433123
YDR284C	1197.971161239	1599.3276286289	1218.5412554368	1305.663343755	1679.1768164591	1065.6475042673	1476.0823624018	1438.4625833266	1069.4667494372
YJL001W	2277.0401688011	3503.6816606561	3001.5332303462	3368.5210695631	4622.4530340729	3705.6687083065	3947.2899173472	4136.2883897233	3427.9865770933
YNL020C	1277.2392636902	1235.7691316055	1140.1064160064	1271.3275603206	1305.6071426851	1341.4306523566	1353.2422200171	1379.5184900776	1116.9082402234
YCR034W	1572.5768712102	3413.8225310064	2732.6137808704	2611.32668751	3378.1641459215	2119.2462302201	2672.4733256931	3165.9779316243	2144.3553835356
YOR233W	3092.73451338	2981.8391921396	2993.12949755	3268.2244390047	3291.3752318123	2585.1323250506	2943.3618481506	3192.0493574845	2876.3098128082
YLR314C	12938.5999484934	10453.3372840282	9842.1717263847	9408.0046610221	8673.2312643401	8517.1475152624	8912.5124803843	9409.5176549995	7877.9984128376
YGL154C	554.8767171587	491.3398281767	630.2799597087	538.5296559709	577.3349503781	767.105552695	577.388682284	506.6924938905	771.2630930669
YCR018C-A	26.8488734109	49.4637410916	58.8261295728	56.9251146412	72.6385476783	72.2926698875	60.4197443	62.3447140134	77.2618564232
YOR372C	5241.9229040339	4360.228777226	6011.4701934884	4797.0703750832	4149.830795283	5267.9936297638	4406.239895573	4585.1703306196	5013.8878405173
YPR070W	3352.2736230188	2220.0975793287	2247.9985229611	2352.0011652555	1900.8658905422	1918.4332583104	2107.8888276315	2050.5743209124	1922.0581124232
YLR165C	1049.6630985883	941.4598721104	792.7521271003	1022.8449170454	1069.7677021712	1026.8236630315	1046.3419294337	1031.5216318576	994.9158353446
YKR069W	548.4841282514	655.3945694639	784.3483943042	1022.8449170454	1028.2599606407	989.3385749417	945.5089786813	974.8446191181	1080.3105187597
YOR067C	1463.9028597851	1874.6757873723	1642.9297616407	1447.5243437339	1706.5341915588	1403.0132970756	1531.3004068614	1631.1644266407	1328.3617420132
YDR313C	520.356737059	759.2684257563	463.6059259191	880.0803438182	944.3011198178	757.7342806725	957.5129013899	929.5030089266	656.0480440147
YOL107W	574.0544838808	600.1600585783	500.0221013689	509.6153120262	539.6006398959	452.4985633698	482.1575621291	531.6303794958	470.3484943659
YDL076C	2521.2370650622	1957.9397515431	2273.2097213494	1835.1572672432	1861.2448645359	2119.2462302201	1907.8234491547	1777.3911195084	2048.1169307979
YNL175C	3232.0929515604	4473.9953817367	3368.4962291099	4065.1760439818	3734.7533799785	2579.7773124663	3677.6017871605	3748.6176225856	2809.8917257076
YDL141W	2215.6713152904	2154.9703202247	2378.2563813009	1942.6824837877	2051.8031324711	2044.2760540405	1913.0251489951	2070.9780454986	1978.9879013666
YLR330W	16490.3223454217	10954.5698604233	13458.57807298	9548.0585145045	8714.7390058705	11715.4287812104	9365.0603664989	9556.877888122	10663.4916575694
YCL008C	1228.6555879943	1455.0583837784	1719.9639789384	1355.35987241	1432.9604405626	1682.8127046031	1382.8518960316	1556.3507698246	1473.3971567024
YBR060C	2987.8960552993	2009.0522840045	2564.5391249481	2031.2326621185	2005.5786021304	2026.8722631417	1990.2503850872	1982.5619056251	2012.8746804996
YCR045C	3.8355533444	5.770769794	4.2018663981	4.5178662414	12.2636509067	6.6937657303	9.2030074099	7.9347817835	5.4218846613
YMR322C	3.8355533444	0.8243956849	1.4006221327	2.7107197448	1.8867155241	8.0325188764	2.0006537848	0	10.8437693226
YLR197W	6042.2750352352	13055.9544611321	12199.4187756953	10227.5455972061	11711.7866159215	8980.3561038007	10324.1737909166	10739.1603738665	9467.9660897575
YJL077W-B	120.1806714583	96.4542951287	110.6491484822	143.6681464755	149.9938841669	107.1002516852	132.8434113086	131.4906695555	134.1916453666
YBL066C	2765.4339613233	2058.5160250961	1832.0137495533	2927.5773244057	2924.4090623727	3448.6281042622	3167.4350720447	3184.114575701	2831.5792643527
YHR078W	1334.7725638564	1843.3487513476	1599.5104755274	1775.5214328571	1848.9812136292	1594.4549969628	1831.7986053336	1829.5339712287	1492.3737530169
YNL211C	324.7435164938	356.9633315445	287.1275372006	440.0401719091	382.0598936326	337.3657928083	473.7548162331	383.1366061185	283.2934735518
YER120W	14654.3708112284	12161.4851430587	14845.1939843392	11498.8731575267	10409.9529042846	13430.3715613191	11632.2012353979	11180.1075329792	12113.8458044614
YML021C	1777.1397162456	1563.8786141799	2493.1073961811	1265.906120831	1280.1364831096	1745.7341024681	1248.8080924522	1277.4998671467	1717.38196646
YMR077C	1708.0997560462	1134.3684623677	1152.7120152006	1085.1914711763	990.5256501585	1066.9862574134	1053.9444138158	982.7794009016	1069.4667494372
YML106W	5062.9304146279	6548.99932053	5166.8950474788	5485.5931902675	5795.0467323082	4565.1482280799	5646.2451113722	5675.6360557261	4348.3514983453
